utterance,intent
can i vfiew your money back policy?,check_policy
can i vfiew your urgently money policy?,check_policy
tell me how long refunds take,check_policy
tell me terms how refunds take,check_policy
an policy agent where to view their money back guarantee,check_policy
an agent where to view their money back guarantee latest,check_policy
i to policy check your reimbursement policy,check_policy
terms i to check your reimbursement policy,check_policy
"i wanna latest your reimbursement policy, what can i do?",check_policy
"i wanna see your reimbursement policy, what can guidelines do?",check_policy
I to know how terms long refunds take,check_policy
I want to how please long refunds take,check_policy
show kindly me your money back,check_policy
show me money back guidelines guarantee,check_policy
check your reimbursement policy,check_policy
check your policy urgently,check_policy
"I want view your latest back guarantee, what do I have to do?",check_policy
"I want to your money back guarantee, do I guidelines have to do?",check_policy
where I please see your money back policy?,check_policy
where can I see your quickly back policy?,check_policy
want information about your refund policy policy,check_policy
I please want information your refund policy,check_policy
how to urgently view your money back,check_policy
how please view your money back guarantee,check_policy
how does guidelines a refund take?,check_policy
how long does a refund take?,check_policy
can I check your money back rules,check_policy
can I urgently your money back guarantee?,check_policy
"I know anything your reimbursement policy, can you tell guidelines me about it?",check_policy
"I don't know anything about your please policy, you tell me about it?",check_policy
do I view out reimbursement policy? recent,check_policy
how do I view reimbursement policy? urgently,check_policy
"i quickly wanna view your refund policy, u help me?",check_policy
"recent i wanna view your policy, u help me?",check_policy
"i want to check your refund policy , can quickly u help",check_policy
i want to check your kindly policy can u help me?,check_policy
"I to please check your money back policy, can you help me, please?",check_policy
urgently wan to your money back guarantee,check_policy
wan rules to check money back guarantee,check_policy
"can you an agent if I could view their refund policy, please?",check_policy
"can ask an agent if rules I could view their refund policy,",check_policy
policy ohw do I your money back policy ?,check_policy
ohw do I view your money terms policy ?,check_policy
I don't know anything about your rfund policy and quickly I about it,check_policy
I don't know anything your rfund policy and policy I want information about it,check_policy
do I see your reimbursement latest policy?,check_policy
where do I see your reimbursement policy?,check_policy
"quickly I want to your money back guarantee, what do I have to do?",check_policy
"I want to see your money back guarantee, what urgently do have do?",check_policy
can u ask an agent how kindly to check their money back,check_policy
can u ask agent how to check their back please policy?,check_policy
ask an if i can see their reimbursement guidelines policy,check_policy
ask an agent please if i can see their reimbursement,check_policy
"I don't know anything about your refund policy, can urgently you tell it?",check_policy
"I don't know guidelines about your refund policy, can you tell me about it?",check_policy
"i want to check your money policy, can u latest me, please?",check_policy
"want to your money back policy, can policy u help me, please?",check_policy
an agent to policy check thier money back guarantee,check_policy
ask an agent kindly to check thier money back,check_policy
you find information about your money back policy policy?,check_policy
could you policy find about your money back policy?,check_policy
guidelines I want to see your back what do I have to do?,check_policy
"want to see your quickly money back policy, what do I have to do?",check_policy
ask an agent fi I get an full guidelines in case I ticket,check_policy
ask an agent fi I get an full refund guidelines case I cancel my ticket,check_policy
policy ask an agent how i can see money back policy,check_policy
ask an agent how i latest see their money back policy,check_policy
ask an agent how to view their money back policy,check_policy
an agent how to view their money back kindly policy,check_policy
"want to see your latest refund policy, what can I do?",check_policy
"I want to see your urgently refund policy, what I do?",check_policy
"I want to view money policy, urgently can you help me?",check_policy
"I want to your terms money back policy, can you help me?",check_policy
recent do i see your refund policy?,check_policy
do i kindly see your refund policy?,check_policy
"I guidelines want to check your money guarantee, what do I have to do?",check_policy
"I want recent to check your money guarantee, what do have to do?",check_policy
where can I your reimbursement policy? terms,check_policy
can I see your reimbursement recent policy?,check_policy
"I want to check your money back policy, rules I do?",check_policy
"I want to check your kindly money back policy, what should I",check_policy
"please, can you an agent if I get a full refund in case recent cancel my ticket?",check_policy
"please, can you ask an agent if get full refund in kindly case I cancel my ticket?",check_policy
"could ask an recent agent to check their money back policy, please?",check_policy
"could you ask an agent please to check their money back policy,",check_policy
"I want to see reimbursement policy, what dl I have to do? quickly",check_policy
"I want to see reimbursement policy, what dl I policy have to",check_policy
"id like to see your fuckingv money policy, urgently what do i to do?",check_policy
"id to see your fuckingv back policy, what do i have to do? please",check_policy
could you ask an agent where to view their latest refund policy?,check_policy
could you ask an agent where to view their fucking refund kindly,check_policy
i wanna see your money back urgently,check_policy
i kindly see your money back guarantee,check_policy
"i want policy to check your reimbursement policy, what can i do",check_policy
i want to check policy your reimbursement what can do ?,check_policy
could u ask an agent where to see their money back guarantee?,check_policy
urgently could ask an agent where see their money back guarantee?,check_policy
ask an agent find guidelines information about their reimbursement policy,check_policy
ask an agent to find information about their reimbursement policy,check_policy
i wanna urgently view yoour money back,check_policy
i wanna terms yoour money back guarantee,check_policy
rules I'm in your money back guaranree and I want to know about it,check_policy
I'm interested in your money back guaranree and I want rules to about it,check_policy
"please, can u ask agent to show me information about please their money back policy?",check_policy
"please, u recent ask an agent to show me information about their back policy?",check_policy
rules how I view your refund policy?,check_policy
latest can I view your refund policy?,check_policy
how do I view your money back policy,check_policy
terms how do I view money back guarantee?,check_policy
"you ask an agent how I could their fucking money back quickly guarantee, please?",check_policy
"could guidelines you an agent how I could view their fucking money back guarantee, please?",check_policy
can view urgently your money back guarantee?,check_policy
can i view your money recent back,check_policy
i need help viewwing your money back guarantee,check_policy
i need help viewwing money kindly back guarantee,check_policy
ask an agent i view rules their refund policy,check_policy
an agent how i can recent their refund policy,check_policy
I don't kindly know anything your refund policy and I need about it,check_policy
I know anything about your refund policy and I need urgently about it,check_policy
could u askan agent please ohw to check their fucking back guarantee?,check_policy
could rules u askan agent ohw to check their fucking back guarantee?,check_policy
can you give quickly information about your reimbursement policy?,check_policy
can you give me about your reimbursement policy? rules,check_policy
"I'd like to view your reufnd policy, what guidelines I do, pleae?",check_policy
"I'd like terms to view reufnd policy, what should I do, pleae?",check_policy
could you ask an agent for information abuot money back please guarantee?,check_policy
could you ask an policy agent for information abuot money back guarantee?,check_policy
where can I view your back guarantee? recent,check_policy
can I latest view your money back guarantee?,check_policy
where do I view reimbursement policy? latest,check_policy
do urgently I view your reimbursement policy?,check_policy
ask an agent where to view their please back policy,check_policy
ask agent where to view their money back policy policy,check_policy
"I want to view policy your reimbursement policy, qhat should do?",check_policy
"I want to view reimbursement policy, qhat should I latest do?",check_policy
please ask an agent to check their reimbursement policy,check_policy
ask an agent where please check their reimbursement policy,check_policy
ask an agent rules how to their reimbursement policy,check_policy
ask an agent how to see their policy kindly,check_policy
I need help viewing your quickly policy,check_policy
I need help viewing your refund policy,check_policy
how latest can I view your policy?,check_policy
how I view urgently your reimbursement policy?,check_policy
where to view your rules money back,check_policy
where urgently view your money back guarantee,check_policy
where to check your refund rules,check_policy
where recent to check your refund,check_policy
you ask an agent where policy I could their fucking reimbursement policy?,check_policy
can you ask an agent I could quickly see their reimbursement policy?,check_policy
I don't anything about your policy and I want please to knowabout it,check_policy
I don't know anything about your refund please policy and I knowabout it,check_policy
help check your recent refund policy,check_policy
help check latest your refund policy,check_policy
I don't know anything please about your reimbursement and I'd like to know about it,check_policy
I don't know anything about your reimbursement policy and I'd like terms to know about it,check_policy
id like to urgently your money back can u help me?,check_policy
id like to kindly check your money back can u help me?,check_policy
iminterested your refund policy please,check_policy
in your refund policy urgently,check_policy
how do I your refund policy? policy,check_policy
how do see your rules refund policy?,check_policy
"i wanna your money back please policy, what should i do?",check_policy
"i wanna check your back policy, what should i do?",check_policy
I'm your reimbursement policy and I want to know about policy it,check_policy
interested in your reimbursement policy and I want to know kindly about it,check_policy
can you ask an agent if kindly I can view their fucking policy?,check_policy
"please, can you ask recent an agent if I can view their reimbursement policy?",check_policy
terms help me see your policy,check_policy
help me see your reimbursement policy,check_policy
help guidelines view your money back guarantee,check_policy
urgently help me view your money guarantee,check_policy
"I want to check your policy, what should latest I do ?",check_policy
"I want to check your reimbursement policy, what should do ? urgently",check_policy
can u ask an to show infrmation quickly about their refund policy?,check_policy
please u ask an agent to me infrmation about their refund policy?,check_policy
guidelines can you tell me your money back policy?,check_policy
can you me about your money terms back policy?,check_policy
I need information about urgently refund policy,check_policy
I need information about your refund policy,check_policy
"I want please to check your money back guarantee, what I do?",check_policy
"I want to check your money policy back guarantee, what can I",check_policy
you ask an agent how I could check their money abck guarantee? recent,check_policy
"please, could you ask kindly an agent how I could check their abck guarantee?",check_policy
information your latest money back policy,check_policy
urgently about your money back policy,check_policy
how can I latest check your back guarantee?,check_policy
how rules can check your money back guarantee?,check_policy
"can ask an agent how quickly i can see their fucking refund policy,",check_policy
"can u ask an please how i can see their fucking refund policy, please?",check_policy
"quickly please , ask an agent to show information about their fucking money back policy",check_policy
"terms please , an agent to show information about their fucking money back policy",check_policy
I'm interested please in your reimbursement and I want information about,check_policy
I'm interested in your reimbursement policy and I want information it rules,check_policy
where terms is refund policy?,check_policy
is policy your refund policy?,check_policy
where can i see your refund policy quickly,check_policy
where can i see policy your policy ?,check_policy
I don't anything about your reimbursement policy and I want policy information about it,check_policy
know anything latest about your reimbursement policy and I want information about it,check_policy
"I want to view your reimbursement policy, what do I have to",check_policy
"I want to view your reimbursement policy, what I have to do?",check_policy
can Isee your back policy? urgently,check_policy
can Isee your moey back policy?,check_policy
urgently how can I see refund policy?,check_policy
how can I see your refund policy?,check_policy
terms an agent where i can view their policy,check_policy
ask kindly agent where i can view their reimbursement,check_policy
I want to see your refund urgently,check_policy
I want to kindly your refund policy,check_policy
ask an agent I could see their refund rules policy,check_policy
ask agent recent where I could see their refund policy,check_policy
where do I see your money back guarantee?,check_policy
where do see guidelines your money back guarantee?,check_policy
where do quickly view your money back policy?,check_policy
do I view your policy money back policy?,check_policy
I'm interested in money back urgently guarantee,check_policy
I'm guidelines interested in your money guarantee,check_policy
I want information about your mnoney back please,check_policy
I want information about recent your mnoney back,check_policy
I'm interested in recent money back policy,check_policy
latest I'm in your money back policy,check_policy
don't know about your money back recent guarantee and I want to know about it,check_policy
I don't know anything your money back latest and I want to know about it,check_policy
"I want to check your refund policy, urgently do I have to do?",check_policy
"I to check refund policy, what do I guidelines have to do?",check_policy
ask an agent i can see their reimbursement latest policy,check_policy
ask an agent where i can see their reimbursement policy,check_policy
I'm interested terms in your refund tell me about it,check_policy
"interested in your refund policy policy, tell me about it",check_policy
please where can I see your refund,check_policy
where can see please your refund policy?,check_policy
I don't know about your money back policy and I need information urgently about it,check_policy
don't know anything about policy your money back policy and I need information about it,check_policy
"can you please show me your money policy, please?",check_policy
"can you show me recent your back policy, please?",check_policy
I don't anything about your money back latest policy and I want to know about,check_policy
don't know anything your money back policy and I want to know terms about it,check_policy
"I need help checking your money back policy, please",check_policy
"I need help urgently checking your back policy, please",check_policy
can u ask agent i could see recent their refund policy?,check_policy
can rules u ask agent how i could see their refund,check_policy
"urgently u ask agent if i could see their fucking money back policy, please?",check_policy
"could u ask an agent if i could see their back policy, please? latest",check_policy
latest refund,check_policy
policy recent,check_policy
"please, latest you ask an agent to find information about their reimbursement policy?",check_policy
"please, can you ask an please agent to find information about their reimbursement",check_policy
howto check your money back please,check_policy
howto check money back kindly policy,check_policy
I need help checking your money policy latest,check_policy
guidelines I need help checking money back policy,check_policy
u ask an agent if guidelines i could see their reimbursemenmt policy?,check_policy
u ask an agent if i could see their latest policy?,check_policy
I urgently see your refund policy?,check_policy
can I see your refund policy?,check_policy
"please, ask an agent to recent me information about their back guarantee",check_policy
"please, ask an agent to urgently give me information their money guarantee",check_policy
"I want to view money back guarantee, what should I do?",check_policy
"I want to view your money back guarantee, what should latest do?",check_policy
"i want to view your back guarantee, what can please i do?",check_policy
"guidelines i want to view your back guarantee, what can do?",check_policy
I want to see your reimbursement terms what should I do?,check_policy
"I want to see reimbursement policy, what should I kindly do?",check_policy
policy you tell me if service fees are refundable?,check_policy
can you tell me if service fees are refundable?,check_policy
"I'm interested in your terms back guarantee, tell me about it, please",check_policy
"I'm interested in your money back guarantee, please about it, please",check_policy
"game was postponed, help me obtain cancel a reimbursement",cancel_order
"the game was urgently postponed, help me a reimbursement",cancel_order
"the game postponed, what should I do to obtain a reimbursement? terminate",cancel_order
"the please game postponed, what should I do to obtain a reimbursement?",cancel_order
"concert was postponed, what should I do to urgently a reimbursement?",cancel_order
"the concert postponed, what should I do to request a latest reimbursement?",cancel_order
ask an agent if i receive a refund recent,cancel_order
ask an agent if urgently i can receive a,cancel_order
"the was postponed, discontinue what do i have to do to request a reimbursement?",cancel_order
"the event was postponed, what do i have to do to a reimbursement?",cancel_order
"the game was cancelled, how do i get a refund?",cancel_order
"the game was cancelled, do i latest get a refund?",cancel_order
"the concert please was cancelled, what should I do to get",cancel_order
"the concert was cancelled, what should I do to get a refund?",cancel_order
"cancel the was cancelled, what should i do?",cancel_order
"the game was cancelled, should i do? urgently",cancel_order
the game was postponed and recent wanna obtain a reimbursement,cancel_order
the game was postponed and wanna quickly obtain a reimbursement,cancel_order
"the concert was postponed, urgently do I have do to obtain a reimbursement?",cancel_order
"the concert was postponed, what do I have to obtain a recent reimbursement?",cancel_order
"the concert was recent cancelled, help me obtain reimbursement",cancel_order
"the concert was cancelled, me obtain a cancel reimbursement",cancel_order
"the concert was postponed, what should I do latest to request refund?",cancel_order
"the concert was postponed, what should I to request a discontinue refund?",cancel_order
"the show was cancelled, what I do to obtain urgently a reimbursement?",cancel_order
"the show was cancelled, what can I kindly do to obtain reimbursement?",cancel_order
"the urgently show was cancelled, help egt a refund",cancel_order
"the show was cancelled, help me egt a refund",cancel_order
"the event was postponed , what do i have to do to obtain a reimbursement ?",cancel_order
"quickly the event postponed , what do i have to do to obtain a reimbursement",cancel_order
"the cancel show was cancelled, how do I get reimbursement?",cancel_order
the show was how do I get a stop reimbursement?,cancel_order
i need help obtaining a refund,cancel_order
need help obtaining quickly a refund,cancel_order
where i stop request a refund?,cancel_order
where do quickly request a refund?,cancel_order
"I want terminate refund, what should I do to get one?",cancel_order
"I want a refund, what I please do to get one?",cancel_order
wjere can cancel i obtain reimbursement?,cancel_order
discontinue wjere can i obtain a,cancel_order
the cancelled and I cancel want to obtain a reimbursement,cancel_order
concert was cancelled I want to obtain kindly a reimbursement,cancel_order
"I need a reimbursement, what I do to urgently obtain one?",cancel_order
"I need a reimbursement, latest what I do to obtain one?",cancel_order
"the fucking concert was postponed, me obtain a please quickly",cancel_order
"fucking concert was postponed, terminate help me obtain a reimbursement, please",cancel_order
the game was what should I recent do to get a reimbursement?,cancel_order
"the game cancel cancelled, what should I do to get a reimbursement?",cancel_order
"I a reimbursement, help terminate me get one",cancel_order
"I need a reimbursement, stop me get one",cancel_order
could u ask agent kindly to request a refund?,cancel_order
could u cancel an agent to request a refund?,cancel_order
"the show was postponed, what can do to request terminate reimbursement?",cancel_order
"the was postponed, what can I do to request a reimbursement? recent",cancel_order
"the was postponed, recent can I get a reimbursement?",cancel_order
"the concert postponed, can I get latest a reimbursement?",cancel_order
"i want a reimbursement, can i quickly request one",cancel_order
"i want a reimbursement, can i request stop ?",cancel_order
stop ask an agent get a reimbursement,cancel_order
kindly ask an agent get a reimbursement,cancel_order
where can I a reimbursement? urgently,cancel_order
where can I a cancel reimbursement?,cancel_order
recent you ask an agent where to request a refund?,cancel_order
discontinue can you an agent where to request a refund?,cancel_order
"i wanta reimbursement, what should i do?",cancel_order
"i reimbursement, what should kindly i do?",cancel_order
"the was postponed, obtain recent a refund",cancel_order
"the show was postponed, obtain a refund",cancel_order
"the event was postponed, kindly you help me?",cancel_order
"the terminate was postponed, can you help me?",cancel_order
"id like a recent refund, what do i have to to get one?",cancel_order
"id like a refund, what do i have do to recent get one?",cancel_order
"the was cancelled, get a refund discontinue",cancel_order
"the latest was cancelled, get a refund",cancel_order
"the urgently was cancelled, how could I request a reimbursement?",cancel_order
"the concert was cancelled, how could I request a reimbursement?",cancel_order
"the was postponed, what should I do to kindly get refund?",cancel_order
"the concert was postponed, what should I do get a refund? terminate",cancel_order
"he game was postponed, could I obtain a reimbursement ?",cancel_order
"he game was postponed, could I obtain terminate a ?",cancel_order
"show was recent postponed, can I obtain a refund?",cancel_order
"the was terminate postponed, how can I obtain a refund?",cancel_order
"I a refund, how terminate do I get one?",cancel_order
"I want a refund, how do I one? discontinue",cancel_order
"quickly the show was postponed, do I request a reimbursement?",cancel_order
"the discontinue postponed, how do I request a reimbursement?",cancel_order
"the show was cancelled, what do I to do? kindly",cancel_order
"show was cancelled, what do urgently I have to do?",cancel_order
"the show was cancelled, what should i do to obtain reimbursement?",cancel_order
latest the show was what i do to obtain a reimbursement?,cancel_order
the show was cancelled terminate and I like to request a reimbursement,cancel_order
the show was cancelled I would like kindly to request a reimbursement,cancel_order
the game was postponed and I to obtain a refund latest,cancel_order
the game was postponed and I want discontinue obtain a refund,cancel_order
urgently ask an agent where i could a reimbursement,cancel_order
ask an where i could obtain a please reimbursement,cancel_order
"the cancel was cancelled, how do i request a refund?",cancel_order
"the event was cancelled, how do please i a refund?",cancel_order
the show was postponed and latest i wanna a reimbursement,cancel_order
the show was postponed and i wanna a reimbursement stop,cancel_order
"i need a refund, what can do to obtain one? quickly",cancel_order
"i need a cancel refund, what can do to obtain one?",cancel_order
cancel the concert was postponed and i want to get a,cancel_order
the concert was postponed and i want get kindly a reimbursement,cancel_order
the concert was help me get cancel a reimbursement,cancel_order
"the concert cancel was postponed, help me get a",cancel_order
how to a reimbursement latest,cancel_order
how to get discontinue reimbursement,cancel_order
"I need refund, how do I obtain quickly one?",cancel_order
"need a refund, how do I recent obtain one?",cancel_order
the game was postponed and i wanna get kindly reimbursement,cancel_order
the was postponed quickly and i wanna get a reimbursement,cancel_order
urgently the show was get a reimbursement,cancel_order
"the show was cancelled, please a reimbursement",cancel_order
"the was postponed, help me request a latest reimbursement",cancel_order
"the concert was postponed, help me request a cancel",cancel_order
"I cancel want to request a reimbursement, what can do?",cancel_order
"I want to request a reimbursement, kindly what can do?",cancel_order
"the game stop was cancelled, what I have to do to a reimbursement?",cancel_order
"the game was cancelled, what I have to terminate do to get a reimbursement?",cancel_order
"the show was cancelled, can I do? terminate",cancel_order
"show was cancelled, what terminate can I do?",cancel_order
"the event quickly was cancelled, how do request a refund?",cancel_order
"the event was cancelled, do I request a stop refund?",cancel_order
"the concert latest was cancelled, how do request a reimbursement?",cancel_order
"the concert was urgently cancelled, how do i request reimbursement?",cancel_order
"please, can an agent how I could get a fucking kindly refund?",cancel_order
"please, can you an agent I stop could get a fucking refund?",cancel_order
"the event was postponed, how i obtain a refund?",cancel_order
"the event was postponed, how can i obtain a refund?",cancel_order
where to a refund kindly,cancel_order
where to receive a refund,cancel_order
I eed help obtaining quickly refund,cancel_order
I eed help obtaining a refund,cancel_order
"the game urgently was cancelled, how i request a refund?",cancel_order
"the game cancelled, do i discontinue request a refund?",cancel_order
"the game was postponed, what should I request a terminate reimbursement?",cancel_order
"the game was postponed, should I do urgently to request a reimbursement?",cancel_order
"I urgently need refund, how do I get one?",cancel_order
"I need a refund, how do I discontinue get",cancel_order
"the show was postponed, what latest should I do get a refund?",cancel_order
the show was what should I do to get a discontinue refund?,cancel_order
"I want a kindly refund, how can I get",cancel_order
"I want a refund, how can latest I one?",cancel_order
"the show was postponed, what kindly can i do to request a",cancel_order
"the show postponed, what can i do to request terminate a",cancel_order
"the concert was kindly postponed, what should i do to get reimbursement?",cancel_order
"the concert was postponed, what cancel i do to get a reimbursement?",cancel_order
"I need a please reimbursement, what I do to get one?",cancel_order
"I need a reimbursement, what should I do to get one?",cancel_order
the terminate ahow was can u help me?,cancel_order
"ahow terminate was cancelled, can u help me?",cancel_order
where terminate can I request a,cancel_order
latest where can I request refund?,cancel_order
"i want a reimbursement, latest help me one",cancel_order
"i want a reimbursement, me get recent one",cancel_order
"I want quickly obtain a refund, what should I do?",cancel_order
"I want obtain a refund, what quickly should I do?",cancel_order
"the was urgently cancelled, get a refund",cancel_order
"event was cancelled, please get a refund",cancel_order
the concert was help me obtain quickly a reimbursement,cancel_order
"the concert was postponed, latest help me a reimbursement",cancel_order
"the was postponed, what do I quickly to do to get a refund?",cancel_order
"the concert was postponed, what do I havbe to do to get a refund?",cancel_order
"the event was postponed, help me request a please",cancel_order
"the event was terminate postponed, help me request reimbursement",cancel_order
"the urgently game was cancelled and I would like to obtain refund, please",cancel_order
"the game quickly was cancelled and would like to obtain an refund, please",cancel_order
where do obtain a terminate reimbursement?,cancel_order
where do I obtain a reimbursement?,cancel_order
"the concert was postponed, can u help kindly",cancel_order
"the concert recent was postponed, u help me?",cancel_order
how do i obtain a reimbursement?,cancel_order
how do obtain urgently a reimbursement?,cancel_order
"the game was postponed, what do i have to do to get refund?",cancel_order
"the game postponed, what do i have latest to do to get a refund?",cancel_order
"the concert was cancelled, what i have to do to request a refund?",cancel_order
"the concert cancelled, what do i have to do to urgently a refund?",cancel_order
"the show postponed, what do I have to recent do to get a refund?",cancel_order
"the show was recent postponed, what do I have to to get a refund?",cancel_order
the game was cancel help me request a reimbursement,cancel_order
"the game was cancelled, help request a reimbursement terminate",cancel_order
latest the event was get a reimbursement,cancel_order
"urgently the event postponed, get a reimbursement",cancel_order
ask agent where to obtain urgently a reimbursement,cancel_order
ask an agent where to a reimbursement kindly,cancel_order
"I want discontinue refund, how can I obtain one?",cancel_order
I want a how please can I obtain one?,cancel_order
what I request recent a reimbursement for?,cancel_order
what can I please a reimbursement for?,cancel_order
ask an agent where to receive please refund,cancel_order
ask an agent where to receive a refund,cancel_order
ask agent if i recent can obtain a reimbursement,cancel_order
ask an agent if i can obtain terminate a,cancel_order
"I want to request a reimbursement, what latest have to do?",cancel_order
"I want to a reimbursement, urgently what do I have to do?",cancel_order
"terminate please, could ask an agent if I could receive a refund?",cancel_order
"please, could you ask an agent kindly if I receive refund?",cancel_order
can I cancel obtain a refund?,cancel_order
where can I a cancel refund?,cancel_order
"the event was postponed, what I do to kindly obtain a refund?",cancel_order
"the quickly event was postponed, what can I do obtain a refund?",cancel_order
"the game was cancelled, what do I have do to urgently obtain a reimbursement?",cancel_order
the game was what do I have recent to do to obtain a reimbursement?,cancel_order
when I quickly obtain a reimbursement?,cancel_order
stop when will I obtain reimbursement?,cancel_order
event was cancelled recent and I want to request a refund,cancel_order
the event kindly was cancelled and I to request a,cancel_order
"I want a reimbursement, what should I do to please obtain",cancel_order
"I quickly want a reimbursement, should I do to obtain one?",cancel_order
"the show was cancelled, help request a reimbursement urgently",cancel_order
"the show was cancelled, help me request a reimbursement",cancel_order
"the game please was cancelled, what should I do to obtain a",cancel_order
the game what should I do to obtain terminate a refund?,cancel_order
"please event was cancelled, help me get a reimbursement",cancel_order
"the event was cancelled, help me get a reimbursement",cancel_order
"I want to request a refund, what I do? terminate",cancel_order
"I want to request a stop refund, what can do?",cancel_order
"I want a reimbursement, can urgently you help me?",cancel_order
"I want to obtain discontinue reimbursement, can you help me?",cancel_order
"I'd like a refund, quickly what I do to get",cancel_order
"I'd like a refund, what should I do to get one?",cancel_order
discontinue do i receive a reimbursement?,cancel_order
kindly how do receive a reimbursement?,cancel_order
the event latest was obtain a refund,cancel_order
"stop event was cancelled, obtain a refund",cancel_order
"I want a refund, cancel you help me?",cancel_order
"I latest want a refund, you help me?",cancel_order
urgently i want to request a what should i do?,cancel_order
"i want to request a refund, what latest i do?",cancel_order
"I want a refund, what do I have kindly to obtain one?",cancel_order
"I want a discontinue refund, do I have to do to obtain one?",cancel_order
"the game was cancelled, terminate i request a reimbursement?",cancel_order
"the was quickly cancelled, could i request a reimbursement?",cancel_order
"show was urgently postponed and i wanna obtain a refund,",cancel_order
"the show was postponed and i wanna obtain a refund, please",cancel_order
"the event was postponed, can terminate get a reimbursement?",cancel_order
"the urgently event was postponed, i get a reimbursement?",cancel_order
"I'd like a reimbursement, can I obtain one?",cancel_order
I'd like a can I obtain one? quickly,cancel_order
"the game was cancelled, what should I do to get a refund?",cancel_order
"the game cancelled, what should I do urgently to get refund?",cancel_order
"the show was postponed, how I get a discontinue reimbursement?",cancel_order
"the show was postponed, how discontinue do I get reimbursement?",cancel_order
"tne show was cancelled, what cancel do I have to do request a refund",cancel_order
tne show was what have to do discontinue to request a refund ?,cancel_order
"kindly I need a reimbursement, can I get one?",cancel_order
"the concert was cancelled, help me get arefund",cancel_order
the concert was please help me get arefund,cancel_order
"the discontinue show postponed, can I get a refund?",cancel_order
the show was can I urgently get a refund?,cancel_order
"show was cancelled, what latest i do to request a refund?",cancel_order
the kindly show was what should i do to request a refund?,cancel_order
the concert was what can i do urgently to obtain a reimbursement?,cancel_order
"cancel the postponed, what can i do to obtain a reimbursement?",cancel_order
"the game was cancelled, can help cancel me?",cancel_order
"the game recent was cancelled, can help me?",cancel_order
cancel when I get a refund?,cancel_order
when I get a cancel refund?,cancel_order
"the event was postpoend, do I have to do to request urgently a",cancel_order
the event was do I have to do to please request a reimbursement?,cancel_order
"the was cancelled, what do I to terminate do to get a refund?",cancel_order
"the concert was cancelled, what do I have to do stop get a refund?",cancel_order
"the show was cancelled, help discontinue obtain a reimbursement",cancel_order
"the show was cancelled, help me obtain latest reimbursement",cancel_order
the game was and i to get a cancel refund,cancel_order
the game was and i want to get a refund recent,cancel_order
"the game cancelled, recent request a reimbursement",cancel_order
"discontinue game was cancelled, request a reimbursement",cancel_order
please toobtain a refund,cancel_order
where latest toobtain refund,cancel_order
"the concert was postponed, how do I please request refund?",cancel_order
"quickly the was postponed, how do I request a refund?",cancel_order
how could I request a reimbursement?,cancel_order
how I request a stop reimbursement?,cancel_order
"please, could quickly ask an agent where I can a reimbursement?",cancel_order
"please, could you ask an agent where I can obtain a urgently",cancel_order
can u ask an agent how to cancel a refund?,cancel_order
recent can ask an agent how to get a refund?,cancel_order
the concert was postponed and i want request a cancel refund,cancel_order
the was postponed and i want latest to request a refund,cancel_order
"please the game cancelled, obtain a refund, please",cancel_order
"the game was latest cancelled, obtain refund, please",cancel_order
"I want a reimbursement, what should I to request on?",cancel_order
"I want a reimbursement, what should I recent to request on?",cancel_order
help me obtain a refund,cancel_order
help quickly me a refund,cancel_order
"the concert was terminate postponed, can obtain a refund?",cancel_order
"the concert was postponed, can I obtain a urgently",cancel_order
"please the was cancelled, can I obtain a reimbursement?",cancel_order
the game was quickly can I obtain a reimbursement?,cancel_order
"I need please a refund, can I one?",cancel_order
"I need a refund, can stop I one?",cancel_order
"the show was kindly cancelled, can I to get a reimbursement?",cancel_order
"the show was quickly cancelled, what can I do to a reimbursement?",cancel_order
"the game was postponed, what do I to do to obtain latest a reimbursement?",cancel_order
"the game was postponed, what do have please do to obtain a reimbursement?",cancel_order
"the event was cancelled, how can i get a latest",cancel_order
"the event cancelled, how can i please get a reimbursement?",cancel_order
"the show was cancelled, can I get reimbursement? please",cancel_order
"the show please was cancelled, I get a reimbursement?",cancel_order
"please, can ask an agent if could cancel get a reimbursement?",cancel_order
can u ask an agent if i could get a stop reimbursement?,cancel_order
"event was cancelled, what should I do to obtain a recent",cancel_order
"the event cancelled, what should I kindly do to obtain a refund?",cancel_order
"I need a please refund, what do have to do to request one?",cancel_order
I need a what do I have to do to request one?,cancel_order
the event was terminate and i want to obtain a reimbursement,cancel_order
event was postponed recent i want to obtain a reimbursement,cancel_order
"the event was terminate cancelled, me obtain a refund",cancel_order
"the event was cancelled, me obtain a refund kindly",cancel_order
"the game postponed, what can stop I do get a refund?",cancel_order
the game was what can I do to please get a refund?,cancel_order
the show terminate was can you help me?,cancel_order
"the show was cancelled, can you discontinue me?",cancel_order
"the game was cancelled, can I request a refund?",cancel_order
"the game was cancelled, I request a terminate refund?",cancel_order
"concert was postponed, what do I have to do to obtain kindly a refund?",cancel_order
"the concert was postponed, what do I to do please to obtain a refund?",cancel_order
"i needd a terminate refund, can help",cancel_order
"i needd a refund, can help me?",cancel_order
"the event was cancelled, what can discontinue I",cancel_order
"recent event was cancelled, what can I do?",cancel_order
"the concert latest cancelled, what can I do to get a refund?",cancel_order
"concert was cancelled, what can I do to get a refund? kindly",cancel_order
game was please what can i do to obtain a refund?,cancel_order
"the game was cancelled, what can i do to obtain a refund?",cancel_order
"I need a refund, what should urgently I",cancel_order
